Tgl FJB,No FJB,Kode Cust,Kode Unit Motor,Tahun Kendaraan,Kilometer,Jns Service,Kondisi_Oli,Kondisi_Rem,Bulan_Terakhir_Ganti_Oli,KM_Terakhir_Ganti_Oli,Usia_Kendaraan,Jumlah_Keluhan,KM_Per_Tahun,Total_Usage_Score,Kondisi_Oli_Score,Kondisi_Rem_Score,Oil_Efficiency,Oil_Change_Urgency
19-01-2021,FJB/2488/SBY/PL/8142,SBY2709575,NMAX-NEO-S,2018,34614,Rutin,Perlu Ganti,Perlu Penggantian,5,3157,3,3,11538,20.5,2,3,631.4,1.0523333333333333
19-01-2021,FJB/2239/SBY/PL/3111,SBY4227746,MIO-M3 125,2020,7941,Repair,Kritis,Baik,8,3125,1,4,7941,12.0,3,0,390.625,1.25
19-01-2021,FJB/5572/SBY/PL/7427,SBY6221225,X-MAX-CONNEC,2019,27507,Repair,Perlu Ganti,Perlu Penggantian,6,2646,2,3,13753,16.5,2,3,441.0,0.826875
19-01-2021,FJB/4785/SBY/PL/8111,SBY3091234,LEXI,2020,10699,Rutin,Cukup,Cukup,4,2213,1,1,10699,7.5,1,1,553.25,0.7903571428571429
19-01-2021,FJB/2761/SBY/PL/5223,SBY1321257,ALL-NEW-AEROX,2021,167,Rutin,Cukup,Baik,4,2988,0,1,167,3.5,1,0,747.0,0.996
19-01-2021,FJB/1273/SBY/PL/8601,SBY6905377,NMAX-NEO-S,2019,23683,Repair,Kritis,Perlu Penyetelan,10,5073,2,5,11841,21.5,3,2,507.3,1.691
19-01-2021,FJB/5743/SBY/PL/6497,SBY6961358,NMAX-NEO-S,2018,41279,Repair,Baik,Perlu Penggantian,4,1939,3,2,13759,19.0,0,3,484.75,0.6463333333333333
19-01-2021,FJB/9090/SBY/PL/2256,SBY8710344,X-MAX-CONNEC,2018,29779,Rutin,Kritis,Perlu Penggantian,10,5193,3,4,9926,23.0,3,3,519.3,1.6228125
19-01-2021,FJB/6100/SBY/PL/5845,SBY1742843,R15,2021,0,Kupon Gratis I (DUA),Cukup,Baik,5,2925,0,1,0,3.5,1,0,585.0,0.8357142857142857
19-01-2021,FJB/7028/SBY/PL/3739,SBY4762966,FREE-GO-S,2021,0,Repair,Perlu Ganti,Baik,6,2095,0,3,0,6.5,2,0,349.1666666666667,0.838
20-01-2021,FJB/6604/SBY/PL/8894,SBY5349607,XSR 155,2020,12202,Rutin,Cukup,Cukup,5,2740,1,1,12202,7.5,1,1,548.0,0.7828571428571428
20-01-2021,FJB/8432/SBY/PL/2872,SBY2774769,NMAX-NEO-S,2020,9821,Rutin,Cukup,Cukup,4,2527,1,0,9821,6.0,1,1,631.75,0.8423333333333334
20-01-2021,FJB/8883/SBY/PL/9541,SBY9897364,MIO-M3 125,2020,8050,Repair,Perlu Ganti,Cukup,5,2632,1,1,8050,6.5,2,1,526.4,1.0528
20-01-2021,FJB/5430/SBY/PL/5116,SBY7241505,NMAX-NEO-S,2019,20609,Repair,Baik,Perlu Penyetelan,4,2073,2,1,10304,11.5,0,2,518.25,0.691
20-01-2021,FJB/7468/SBY/PL/5473,SBY2104818,LEXI,2019,12845,Repair,Kritis,Cukup,8,3894,2,3,6422,13.5,3,1,486.75,1.3907142857142858
20-01-2021,FJB/9239/SBY/PL/9763,SBY7989785,FREE-GO-S,2021,0,Kupon Gratis II (TIGA),Cukup,Baik,4,1950,0,1,0,2.5,1,0,487.5,0.78
20-01-2021,FJB/2780/SBY/PL/8367,SBY1095522,LEXI,2020,7667,Rutin,Cukup,Baik,5,2292,1,0,7667,5.0,1,0,458.4,0.8185714285714286
20-01-2021,FJB/6227/SBY/PL/1619,SBY3339700,R15,2018,39064,Repair,Cukup,Perlu Penggantian,5,3050,3,2,13021,20.0,1,3,610.0,0.8714285714285714
20-01-2021,FJB/5315/SBY/PL/7760,SBY4552971,FILANO-NEO,2019,16960,Repair,Perlu Ganti,Perlu Penyetelan,6,2652,2,1,8480,10.5,2,2,442.0,0.9471428571428572
20-01-2021,FJB/5429/SBY/PL/2218,SBY4814052,FAZZIO-NEO-HY,2019,18742,Rutin,Perlu Ganti,Perlu Penyetelan,5,2845,2,3,9371,14.5,2,2,569.0,1.0160714285714285
20-01-2021,FJB/1660/SBY/PL/7380,SBY3872778,MIO,2019,20845,Repair,Cukup,Perlu Penyetelan,4,1987,2,2,10422,12.0,1,2,496.75,0.7948
20-01-2021,FJB/1233/SBY/PL/2439,SBY2509309,ALL-NEW-NMAX,2020,12405,Repair,Perlu Ganti,Cukup,5,3174,1,1,12405,8.5,2,1,634.8,1.058
21-01-2021,FJB/4031/SBY/PL/3315,SBY9104577,X-MAX-CONNEC,2019,16744,Repair,Perlu Ganti,Perlu Penyetelan,6,3263,2,3,8372,14.5,2,2,543.8333333333334,1.0196875
21-01-2021,FJB/5947/SBY/PL/6115,SBY8311676,X-MAX-CONNEC,2019,19172,Rutin,Kritis,Perlu Penyetelan,11,6477,2,5,9586,21.5,3,2,588.8181818181819,2.0240625
21-01-2021,FJB/2914/SBY/PL/9161,SBY6183034,FAZZIO-NEO-HY,2020,10081,Rutin,Cukup,Cukup,4,2007,1,1,10081,7.5,1,1,501.75,0.7167857142857142
21-01-2021,FJB/8952/SBY/PL/2293,SBY5152572,NMAX-NEO-S,2021,156,Repair,Perlu Ganti,Baik,6,3176,0,2,156,6.0,2,0,529.3333333333334,1.0586666666666666
21-01-2021,FJB/7551/SBY/PL/5587,SBY5224999,XSR 155,2020,12276,Rutin,Cukup,Cukup,5,2847,1,2,12276,9.0,1,1,569.4,0.8134285714285714
21-01-2021,FJB/5088/SBY/PL/1368,SBY9936884,MT-15,2018,27849,Repair,Cukup,Perlu Penggantian,4,3031,3,4,9283,21.0,1,3,757.75,0.866
21-01-2021,FJB/3298/SBY/PL/4313,SBY2077146,FREE-GO-S,2020,8599,Kupon Gratis II (TIGA),Baik,Cukup,3,1441,1,0,8599,4.0,0,1,480.3333333333333,0.5764
22-01-2021,FJB/9024/SBY/PL/7470,SBY8316945,ALL-NEW-AEROX,2018,33521,Repair,Cukup,Perlu Penggantian,4,2636,3,3,11173,19.5,1,3,659.0,0.8786666666666667
22-01-2021,FJB/4230/SBY/PL/6606,SBY6263858,ALL-NEW-NMAX,2021,71,Rutin,Cukup,Baik,4,2674,0,2,71,5.0,1,0,668.5,0.8913333333333333
22-01-2021,FJB/2633/SBY/PL/5554,SBY3211574,MIO-M3 125,2018,27007,Repair,Kritis,Perlu Penggantian,8,3387,3,5,9002,22.5,3,3,423.375,1.3548
22-01-2021,FJB/5687/SBY/PL/9554,SBY9100962,LEXI,2018,26708,Rutin,Cukup,Perlu Penggantian,5,2249,3,3,8902,17.5,1,3,449.8,0.8032142857142858
22-01-2021,FJB/7909/SBY/PL/4929,SBY7520450,X-MAX-CONNEC,2019,23681,Repair,Baik,Perlu Penyetelan,4,2059,2,1,11840,12.5,0,2,514.75,0.6434375
22-01-2021,FJB/5734/SBY/PL/4602,SBY9539709,NMAX-NEO-S,2020,9045,Rutin,Cukup,Cukup,4,2420,1,1,9045,7.5,1,1,605.0,0.8066666666666666
22-01-2021,FJB/9617/SBY/PL/7673,SBY3941270,MIO-M3 125,2018,27257,Repair,Cukup,Perlu Penggantian,5,1774,3,3,9085,17.5,1,3,354.8,0.7096
22-01-2021,FJB/9110/SBY/PL/7264,SBY2768925,ALL-NEW-AEROX,2020,10662,Rutin,Cukup,Cukup,3,2228,1,1,10662,7.5,1,1,742.6666666666666,0.7426666666666667
22-01-2021,FJB/7831/SBY/PL/4335,SBY2583659,MIO,2021,0,Kupon Gratis I (DUA),Cukup,Baik,3,1756,0,1,0,2.5,1,0,585.3333333333334,0.7024
23-01-2021,FJB/2753/SBY/PL/9108,SBY6950314,FAZZIO-NEO-HY,2018,22381,Rutin,Cukup,Perlu Penyetelan,4,2113,3,0,7460,12.0,1,2,528.25,0.7546428571428572
23-01-2021,FJB/2514/SBY/PL/8496,SBY7447910,ALL-NEW-AEROX,2021,11,Kupon Gratis I (DUA),Cukup,Baik,4,2307,0,0,11,2.0,1,0,576.75,0.769
23-01-2021,FJB/3215/SBY/PL/9656,SBY1719612,NMAX-NEO-S,2021,0,Kupon Gratis I (DUA),Cukup,Baik,5,2882,0,0,0,2.0,1,0,576.4,0.9606666666666667
23-01-2021,FJB/3234/SBY/PL/3468,SBY3766409,LEXI,2019,17473,Rutin,Perlu Ganti,Perlu Penyetelan,5,2966,2,1,8736,10.5,2,2,593.2,1.0592857142857144
23-01-2021,FJB/6472/SBY/PL/7568,SBY6454274,FILANO-NEO,2018,32815,Repair,Perlu Ganti,Perlu Penggantian,6,2429,3,4,10938,21.0,2,3,404.8333333333333,0.8675
23-01-2021,FJB/4269/SBY/PL/5358,SBY1032538,MIO,2020,8167,Rutin,Cukup,Cukup,4,1798,1,0,8167,4.0,1,1,449.5,0.7192
23-01-2021,FJB/5332/SBY/PL/1976,SBY3701492,NMAX-NEO-S,2018,36048,Rutin,Baik,Perlu Penggantian,3,1995,3,2,12016,18.0,0,3,665.0,0.665
24-01-2021,FJB/2675/SBY/PL/3935,SBY2128028,ALL-NEW-AEROX,2020,14666,Rutin,Cukup,Cukup,5,2534,1,0,14666,7.0,1,1,506.8,0.8446666666666667
24-01-2021,FJB/4939/SBY/PL/2723,SBY9067048,MT-15,2018,26651,Repair,Cukup,Perlu Penggantian,4,2607,3,2,8883,16.0,1,3,651.75,0.7448571428571429
24-01-2021,FJB/4702/SBY/PL/4139,SBY1162203,MIO-M3 125,2021,82,Repair,Kritis,Baik,11,3806,0,3,82,7.5,3,0,346.0,1.5224
24-01-2021,FJB/7389/SBY/PL/4429,SBY9489589,FREE-GO-S,2019,17733,Repair,Kritis,Perlu Penyetelan,8,3583,2,3,8866,14.5,3,2,447.875,1.4332
24-01-2021,FJB/5255/SBY/PL/6640,SBY1305411,ALL-NEW-NMAX,2021,0,Kupon Gratis II (TIGA),Baik,Baik,3,1905,0,0,0,1.0,0,0,635.0,0.635
24-01-2021,FJB/6926/SBY/PL/8193,SBY9106090,ALL-NEW-AEROX,2020,7656,Rutin,Cukup,Baik,4,2402,1,1,7656,6.5,1,0,600.5,0.8006666666666666
25-01-2021,FJB/4274/SBY/PL/5242,SBY7083027,X-MAX-CONNEC,2019,22971,Repair,Cukup,Perlu Penyetelan,5,2612,2,0,11485,11.0,1,2,522.4,0.81625
25-01-2021,FJB/4465/SBY/PL/9888,SBY8755519,MIO,2018,37570,Repair,Cukup,Perlu Penggantian,5,2185,3,1,12523,17.5,1,3,437.0,0.874
25-01-2021,FJB/3769/SBY/PL/6060,SBY1620447,MIO-M3 125,2021,0,Kupon Gratis II (TIGA),Cukup,Baik,5,1999,0,0,0,1.0,1,0,399.8,0.7996
25-01-2021,FJB/1567/SBY/PL/8976,SBY1789910,MT-15,2018,34706,Repair,Cukup,Perlu Penggantian,4,3101,3,3,11568,20.5,1,3,775.25,0.886
25-01-2021,FJB/9935/SBY/PL/5887,SBY8943699,LEXI,2021,307,Rutin,Perlu Ganti,Baik,6,2928,0,4,307,8.0,2,0,488.0,1.0457142857142858
25-01-2021,FJB/1970/SBY/PL/1809,SBY4488458,MIO,2018,25525,Repair,Cukup,Perlu Penggantian,4,2223,3,2,8508,16.0,1,3,555.75,0.8892
25-01-2021,FJB/9561/SBY/PL/7867,SBY8732913,MIO-M3 125,2020,6708,Repair,Cukup,Baik,5,2172,1,2,6708,8.0,1,0,434.4,0.8688
25-01-2021,FJB/8992/SBY/PL/1576,SBY3742921,MIO,2018,23107,Repair,Cukup,Perlu Penyetelan,5,2225,3,0,7702,13.0,1,2,445.0,0.89
26-01-2021,FJB/8584/SBY/PL/5255,SBY3784418,LEXI,2019,23838,Rutin,Perlu Ganti,Perlu Penyetelan,6,2430,2,2,11919,14.0,2,2,405.0,0.8678571428571429
26-01-2021,FJB/5900/SBY/PL/7386,SBY1859009,MIO,2019,20584,Repair,Baik,Perlu Penyetelan,3,1464,2,0,10292,9.0,0,2,488.0,0.5856
26-01-2021,FJB/2062/SBY/PL/7798,SBY2278416,NMAX-NEO-S,2021,14,Rutin,Perlu Ganti,Baik,5,3198,0,3,14,7.5,2,0,639.6,1.066
26-01-2021,FJB/8680/SBY/PL/1551,SBY9492835,X-MAX-CONNEC,2019,25963,Repair,Perlu Ganti,Perlu Penggantian,6,2805,2,4,12981,17.0,2,3,467.5,0.8765625
26-01-2021,FJB/4070/SBY/PL/4558,SBY9010428,ALL-NEW-AEROX,2020,11511,Repair,Perlu Ganti,Cukup,5,3102,1,1,11511,8.5,2,1,620.4,1.034
26-01-2021,FJB/3899/SBY/PL/6886,SBY4469619,XSR 155,2020,10886,Rutin,Cukup,Cukup,4,2788,1,1,10886,7.5,1,1,697.0,0.7965714285714286
26-01-2021,FJB/6974/SBY/PL/1034,SBY6850176,MIO,2019,21530,Repair,Cukup,Perlu Penyetelan,5,2020,2,1,10765,11.5,1,2,404.0,0.808
26-01-2021,FJB/2949/SBY/PL/8048,SBY6542717,LEXI,2020,8920,Repair,Kritis,Cukup,9,5915,1,5,8920,15.5,3,1,657.2222222222222,2.1125
27-01-2021,FJB/8076/SBY/PL/3947,SBY5296051,MIO-M3 125,2018,24889,Rutin,Perlu Ganti,Perlu Penyetelan,6,2572,3,3,8296,17.5,2,2,428.6666666666667,1.0288
27-01-2021,FJB/8327/SBY/PL/5058,SBY3180381,FILANO-NEO,2019,22363,Rutin,Cukup,Perlu Penyetelan,5,2455,2,2,11181,13.0,1,2,491.0,0.8767857142857143
27-01-2021,FJB/8020/SBY/PL/5125,SBY1154363,MT-15,2018,26865,Repair,Baik,Perlu Penggantian,3,2001,3,2,8955,16.0,0,3,667.0,0.5717142857142857
27-01-2021,FJB/8777/SBY/PL/7812,SBY6805591,NMAX-NEO-S,2020,14191,Rutin,Cukup,Cukup,4,2408,1,0,14191,7.0,1,1,602.0,0.8026666666666666
27-01-2021,FJB/9157/SBY/PL/8120,SBY7398845,LEXI,2020,9133,Rutin,Perlu Ganti,Cukup,5,2991,1,2,9133,9.0,2,1,598.2,1.0682142857142858
27-01-2021,FJB/9327/SBY/PL/1308,SBY8086522,MT-15,2020,8553,Rutin,Cukup,Cukup,5,3496,1,1,8553,7.5,1,1,699.2,0.9988571428571429
27-01-2021,FJB/5539/SBY/PL/6308,SBY6624520,X-MAX-CONNEC,2021,0,Rutin,Cukup,Baik,4,2795,0,0,0,2.0,1,0,698.75,0.8734375
27-01-2021,FJB/5481/SBY/PL/5924,SBY5532854,ALL-NEW-AEROX,2019,21357,Rutin,Cukup,Perlu Penyetelan,3,2206,2,1,10678,11.5,1,2,735.3333333333334,0.7353333333333333
28-01-2021,FJB/9543/SBY/PL/9361,SBY6754604,NMAX-NEO-S,2020,9359,Rutin,Cukup,Cukup,5,2433,1,0,9359,6.0,1,1,486.6,0.811
28-01-2021,FJB/3132/SBY/PL/3327,SBY4524789,NMAX-NEO-S,2018,27644,Rutin,Cukup,Perlu Penggantian,4,2648,3,2,9214,17.0,1,3,662.0,0.8826666666666667
28-01-2021,FJB/9056/SBY/PL/6071,SBY2957778,NMAX-NEO-S,2021,0,Repair,Perlu Ganti,Baik,6,2835,0,2,0,5.0,2,0,472.5,0.945
28-01-2021,FJB/1981/SBY/PL/5153,SBY6814381,MIO,2021,116,Kupon Gratis I (DUA),Cukup,Baik,5,2010,0,1,116,3.5,1,0,402.0,0.804
28-01-2021,FJB/3596/SBY/PL/8399,SBY9236737,FILANO-NEO,2019,21107,Repair,Cukup,Perlu Penyetelan,5,2321,2,2,10553,13.0,1,2,464.2,0.8289285714285715
28-01-2021,FJB/6524/SBY/PL/7823,SBY4347527,X-MAX-CONNEC,2019,20118,Repair,Cukup,Perlu Penyetelan,4,2750,2,0,10059,10.0,1,2,687.5,0.859375
28-01-2021,FJB/7113/SBY/PL/6129,SBY2467959,MIO,2018,22498,Repair,Perlu Ganti,Perlu Penyetelan,5,2601,3,3,7499,16.5,2,2,520.2,1.0404
28-01-2021,FJB/6549/SBY/PL/9508,SBY5231587,LEXI,2020,9232,Rutin,Cukup,Cukup,5,2171,1,0,9232,6.0,1,1,434.2,0.7753571428571429
28-01-2021,FJB/2423/SBY/PL/9638,SBY5560597,MIO,2018,29484,Repair,Perlu Ganti,Perlu Penggantian,6,2067,3,4,9828,20.0,2,3,344.5,0.8268
28-01-2021,FJB/8026/SBY/PL/1445,SBY5055960,NMAX-NEO-S,2018,32085,Rutin,Cukup,Perlu Penggantian,3,2294,3,2,10695,18.0,1,3,764.6666666666666,0.7646666666666667
29-01-2021,FJB/3833/SBY/PL/5274,SBY4749615,FAZZIO-NEO-HY,2019,13648,Kupon Gratis I (DUA),Cukup,Cukup,5,2467,2,0,6824,9.0,1,1,493.4,0.8810714285714286
29-01-2021,FJB/3471/SBY/PL/4317,SBY3711917,NMAX-NEO-S,2021,0,Repair,Perlu Ganti,Baik,6,3168,0,2,0,6.0,2,0,528.0,1.056
29-01-2021,FJB/4863/SBY/PL/6514,SBY5782337,ALL-NEW-NMAX,2019,23577,Rutin,Cukup,Perlu Penyetelan,5,2751,2,1,11788,12.5,1,2,550.2,0.917
29-01-2021,FJB/7878/SBY/PL/2877,SBY6455794,MIO,2021,291,Kupon Gratis II (TIGA),Baik,Baik,3,1409,0,0,291,1.0,0,0,469.6666666666667,0.5636
29-01-2021,FJB/1755/SBY/PL/9911,SBY6027194,FREE-GO-S,2020,6900,Repair,Perlu Ganti,Baik,6,2068,1,2,6900,8.0,2,0,344.6666666666667,0.8272
29-01-2021,FJB/6517/SBY/PL/1925,SBY3097099,R15,2021,26,Rutin,Perlu Ganti,Baik,6,3271,0,2,26,6.0,2,0,545.1666666666666,0.9345714285714286
29-01-2021,FJB/3210/SBY/PL/9481,SBY3440466,XSR 155,2020,10300,Rutin,Baik,Cukup,4,2400,1,0,10300,6.0,0,1,600.0,0.6857142857142857
30-01-2021,FJB/9815/SBY/PL/5203,SBY7905288,MT-15,2021,296,Rutin,Kritis,Baik,6,5083,0,3,296,9.5,3,0,847.1666666666666,1.4522857142857142
30-01-2021,FJB/8474/SBY/PL/3764,SBY5488543,LEXI,2020,9073,Kupon Gratis I (DUA),Cukup,Cukup,4,2290,1,1,9073,7.5,1,1,572.5,0.8178571428571428
30-01-2021,FJB/6390/SBY/PL/2848,SBY6335728,X-MAX-CONNEC,2021,106,Rutin,Cukup,Baik,4,2728,0,3,106,6.5,1,0,682.0,0.8525
30-01-2021,FJB/1790/SBY/PL/7266,SBY4611605,MIO,2020,6945,Rutin,Cukup,Baik,4,2166,1,0,6945,5.0,1,0,541.5,0.8664
30-01-2021,FJB/9597/SBY/PL/1615,SBY7111389,XSR 155,2020,12104,Rutin,Cukup,Cukup,4,2759,1,0,12104,6.0,1,1,689.75,0.7882857142857143
30-01-2021,FJB/7830/SBY/PL/1007,SBY7333425,FREE-GO-S,2019,17837,Repair,Cukup,Perlu Penyetelan,5,2033,2,1,8918,10.5,1,2,406.6,0.8132
30-01-2021,FJB/2411/SBY/PL/2843,SBY6902528,FREE-GO-S,2019,11426,Rutin,Cukup,Cukup,5,2016,2,0,5713,8.0,1,1,403.2,0.8064
30-01-2021,FJB/3975/SBY/PL/8898,SBY8336340,LEXI,2020,9774,Rutin,Perlu Ganti,Cukup,5,2973,1,4,9774,12.0,2,1,594.6,1.0617857142857143
31-01-2021,FJB/4824/SBY/PL/5419,SBY7626728,XSR 155,2021,386,Kupon Gratis II (TIGA),Cukup,Baik,5,3248,0,0,386,3.0,1,0,649.6,0.928
31-01-2021,FJB/8523/SBY/PL/9457,SBY6714956,ALL-NEW-NMAX,2020,11262,Rutin,Cukup,Cukup,4,2544,1,1,11262,7.5,1,1,636.0,0.848
31-01-2021,FJB/6214/SBY/PL/5709,SBY2779217,FILANO-NEO,2018,21251,Rutin,Cukup,Perlu Penyetelan,4,2469,3,1,7083,13.5,1,2,617.25,0.8817857142857143
31-01-2021,FJB/9008/SBY/PL/1378,SBY1892140,MIO-M3 125,2021,318,Repair,Kritis,Baik,8,2830,0,2,318,5.0,3,0,353.75,1.132
31-01-2021,FJB/1621/SBY/PL/6906,SBY6644194,MIO,2021,0,Kupon Gratis I (DUA),Cukup,Baik,4,2277,0,1,0,3.5,1,0,569.25,0.9108
01-02-2021,FJB/7558/SBY/PL/5022,SBY9954364,MIO,2021,367,Repair,Perlu Ganti,Baik,6,2069,0,2,367,5.0,2,0,344.8333333333333,0.8276
01-02-2021,FJB/2199/SBY/PL/4911,SBY1028379,ALL-NEW-AEROX,2019,27551,Repair,Baik,Perlu Penggantian,4,1778,2,3,13775,15.5,0,3,444.5,0.5926666666666667
01-02-2021,FJB/1138/SBY/PL/7864,SBY9659621,R15,2020,12567,Repair,Kritis,Cukup,8,4089,1,4,12567,14.0,3,1,511.125,1.1682857142857144
01-02-2021,FJB/6233/SBY/PL/4506,SBY9886181,MIO,2020,7019,Rutin,Cukup,Baik,4,1918,1,0,7019,4.0,1,0,479.5,0.7672
01-02-2021,FJB/6798/SBY/PL/1655,SBY7310999,ALL-NEW-NMAX,2021,158,Rutin,Baik,Baik,3,2060,0,0,158,2.0,0,0,686.6666666666666,0.6866666666666666
01-02-2021,FJB/7032/SBY/PL/6220,SBY1156060,XSR 155,2018,27600,Repair,Perlu Ganti,Perlu Penggantian,7,3933,3,3,9200,19.5,2,3,561.8571428571429,1.1237142857142857
02-02-2021,FJB/3065/SBY/PL/6396,SBY8186294,MIO,2021,0,Repair,Perlu Ganti,Baik,6,2214,0,2,0,5.0,2,0,369.0,0.8856
02-02-2021,FJB/2162/SBY/PL/2011,SBY1341063,LEXI,2019,18250,Repair,Cukup,Perlu Penyetelan,5,2156,2,1,9125,11.5,1,2,431.2,0.77
02-02-2021,FJB/8778/SBY/PL/5070,SBY9837127,X-MAX-CONNEC,2018,25780,Repair,Cukup,Perlu Penggantian,4,2760,3,2,8593,16.0,1,3,690.0,0.8625
02-02-2021,FJB/6662/SBY/PL/2291,SBY8541190,NMAX-NEO-S,2019,20972,Rutin,Baik,Perlu Penyetelan,4,2055,2,2,10486,13.0,0,2,513.75,0.685
03-02-2021,FJB/6556/SBY/PL/5430,SBY1986266,FAZZIO-NEO-HY,2019,21042,Rutin,Baik,Perlu Penyetelan,3,1422,2,2,10521,12.0,0,2,474.0,0.5078571428571429
03-02-2021,FJB/3104/SBY/PL/4673,SBY5291865,XSR 155,2021,263,Rutin,Perlu Ganti,Baik,6,2994,0,2,263,5.0,2,0,499.0,0.8554285714285714
03-02-2021,FJB/4563/SBY/PL/4889,SBY8931035,MIO-M3 125,2021,0,Repair,Perlu Ganti,Baik,5,2523,0,1,0,3.5,2,0,504.6,1.0092
03-02-2021,FJB/7884/SBY/PL/3075,SBY3805182,NMAX-NEO-S,2018,28391,Repair,Kritis,Perlu Penggantian,8,4231,3,5,9463,23.5,3,3,528.875,1.4103333333333334
03-02-2021,FJB/4900/SBY/PL/2030,SBY6956673,R15,2021,0,Kupon Gratis I (DUA),Cukup,Baik,5,2846,0,0,0,2.0,1,0,569.2,0.8131428571428572
04-02-2021,FJB/9575/SBY/PL/5700,SBY7544027,FREE-GO-S,2021,0,Rutin,Cukup,Baik,4,2076,0,1,0,3.5,1,0,519.0,0.8304
04-02-2021,FJB/2960/SBY/PL/3985,SBY6358501,LEXI,2019,22427,Repair,Kritis,Perlu Penyetelan,6,4154,2,5,11213,19.5,3,2,692.3333333333334,1.4835714285714285
04-02-2021,FJB/9282/SBY/PL/6899,SBY3020468,ALL-NEW-AEROX,2021,393,Kupon Gratis I (DUA),Cukup,Baik,4,2492,0,1,393,3.5,1,0,623.0,0.8306666666666667
04-02-2021,FJB/4536/SBY/PL/5786,SBY3326199,ALL-NEW-AEROX,2020,8828,Rutin,Baik,Cukup,3,1745,1,0,8828,4.0,0,1,581.6666666666666,0.5816666666666667
04-02-2021,FJB/6962/SBY/PL/6482,SBY1296187,R15,2019,26896,Rutin,Cukup,Perlu Penggantian,5,3380,2,1,13448,13.5,1,3,676.0,0.9657142857142857
04-02-2021,FJB/6022/SBY/PL/8672,SBY3615692,X-MAX-CONNEC,2018,36269,Repair,Cukup,Perlu Penggantian,5,2642,3,3,12089,20.5,1,3,528.4,0.825625
04-02-2021,FJB/5279/SBY/PL/7208,SBY5257432,MIO,2020,6444,Rutin,Baik,Baik,3,1404,1,1,6444,5.5,0,0,468.0,0.5616
05-02-2021,FJB/3081/SBY/PL/9834,SBY6115520,ALL-NEW-AEROX,2018,26138,Repair,Cukup,Perlu Penggantian,4,2192,3,2,8712,16.0,1,3,548.0,0.7306666666666667
05-02-2021,FJB/8908/SBY/PL/2672,SBY4536590,MIO,2021,0,Kupon Gratis II (TIGA),Cukup,Baik,5,2453,0,0,0,2.0,1,0,490.6,0.9812
05-02-2021,FJB/9859/SBY/PL/5333,SBY7936843,NMAX-NEO-S,2020,11039,Repair,Perlu Ganti,Cukup,6,3162,1,1,11039,8.5,2,1,527.0,1.054
05-02-2021,FJB/7493/SBY/PL/5812,SBY5740002,ALL-NEW-NMAX,2018,30130,Rutin,Perlu Ganti,Perlu Penggantian,6,2673,3,4,10043,20.0,2,3,445.5,0.891
05-02-2021,FJB/4126/SBY/PL/9719,SBY5452965,MT-15,2019,26670,Repair,Cukup,Perlu Penggantian,5,2673,2,2,13335,14.0,1,3,534.6,0.7637142857142857
05-02-2021,FJB/4319/SBY/PL/1966,SBY4180750,R15,2019,21113,Rutin,Cukup,Perlu Penyetelan,3,2521,2,1,10556,11.5,1,2,840.3333333333334,0.7202857142857143
05-02-2021,FJB/2422/SBY/PL/2917,SBY8679891,X-MAX-CONNEC,2020,14741,Rutin,Perlu Ganti,Cukup,6,2801,1,2,14741,10.0,2,1,466.8333333333333,0.8753125
06-02-2021,FJB/9803/SBY/PL/3639,SBY4692034,MIO,2018,37882,Rutin,Perlu Ganti,Perlu Penggantian,6,2841,3,4,12627,22.0,2,3,473.5,1.1364
06-02-2021,FJB/6115/SBY/PL/7490,SBY4709031,LEXI,2018,25126,Repair,Perlu Ganti,Perlu Penggantian,5,3071,3,5,8375,21.5,2,3,614.2,1.0967857142857143
06-02-2021,FJB/7126/SBY/PL/5461,SBY9650085,LEXI,2021,0,Rutin,Cukup,Baik,5,2092,0,0,0,2.0,1,0,418.4,0.7471428571428571
06-02-2021,FJB/8566/SBY/PL/5804,SBY7757775,MIO-M3 125,2018,28950,Repair,Cukup,Perlu Penggantian,5,2001,3,4,9650,20.0,1,3,400.2,0.8004
06-02-2021,FJB/7870/SBY/PL/7566,SBY1649066,ALL-NEW-NMAX,2019,14780,Rutin,Kritis,Cukup,9,6148,2,4,7390,19.0,3,1,683.1111111111111,2.0493333333333332
06-02-2021,FJB/7435/SBY/PL/1116,SBY5436731,ALL-NEW-AEROX,2018,27619,Repair,Perlu Ganti,Perlu Penggantian,6,2902,3,2,9206,17.0,2,3,483.6666666666667,0.9673333333333334
06-02-2021,FJB/9663/SBY/PL/4563,SBY5247499,ALL-NEW-AEROX,2021,0,Rutin,Perlu Ganti,Baik,7,3724,0,2,0,6.0,2,0,532.0,1.2413333333333334
06-02-2021,FJB/5362/SBY/PL/5931,SBY6879979,ALL-NEW-AEROX,2020,9631,Rutin,Cukup,Cukup,4,2183,1,2,9631,9.0,1,1,545.75,0.7276666666666667
06-02-2021,FJB/2674/SBY/PL/3048,SBY5525498,LEXI,2018,21541,Repair,Cukup,Perlu Penyetelan,4,2242,3,0,7180,12.0,1,2,560.5,0.8007142857142857
06-02-2021,FJB/4824/SBY/PL/5620,SBY8666933,MIO-M3 125,2018,33985,Repair,Baik,Perlu Penggantian,4,1446,3,3,11328,18.5,0,3,361.5,0.5784
